x_tsne,y_tsne,label
-34.45806,20.585958,4
46.189312,0.80244344,1
-32.45611,10.180449,4
-19.725874,1.2573512,4
-28.90768,-22.832338,4
62.377846,3.4586613,1
-13.339071,-3.5063689,4
-34.86301,23.123888,4
-26.910143,-29.337633,4
2.921236,-30.033855,4
-13.428659,-41.2897,4
-37.859734,-11.3566885,4
1.2714345,-17.209438,4
-35.14036,4.4796095,4
-16.139473,19.956,4
61.36323,1.3883157,1
-1.475429,-16.184216,4
46.189312,0.80244344,1
-16.834547,-11.778213,4
-2.9771316,-9.420284,4
46.189312,0.80244344,1
-4.137531,12.712959,4
46.189312,0.80244344,1
9.723672,17.87801,4
46.189312,0.80244344,1
-38.932747,19.855558,4
24.280699,61.670612,4
57.250927,8.026301,1
46.189312,0.80244344,1
-22.160616,-36.022434,4
3.448258,0.2036866,4
-23.32307,-21.990149,4
-25.214504,9.833458,4
3.9425602,-32.432354,4
58.1891,2.154341,1
-42.118313,22.494884,4
46.189312,0.80244344,1
46.189312,0.80244344,1
46.189312,0.80244344,1
-46.767998,-8.723944,4
-29.302454,30.258442,4
-10.662438,5.711121,4
24.280699,61.670612,4
-18.29992,-2.816674,4
2.1179824,-37.638283,4
46.189312,0.80244344,3
9.657502,-29.044773,4
-4.6068463,5.4168696,4
-3.2335906,9.586419,4
-25.12679,27.597168,4
-27.791576,24.826403,4
-1.3047742,-14.100923,4
-41.813713,1.5467438,4
-22.650173,-23.772177,4
5.7842727,-22.462032,3
-27.56821,2.6059096,4
63.415775,18.332724,1
3.4361084,-22.328693,3
50.201405,15.065419,1
-36.230354,0.90857404,4
-33.72965,-2.3543828,4
-7.519187,-19.544127,4
-9.143401,34.019073,4
-26.467592,-33.987576,4
-14.559132,5.61552,4
46.189312,0.80244344,1
46.189312,0.80244344,1
46.189312,0.80244344,1
8.838386,-5.598373,3
-32.335873,-24.6894,4
57.59484,5.647502,1
46.189312,0.80244344,3
2.8882277,27.27145,4
46.189312,0.80244344,1
59.506386,10.814024,4
-8.295082,-9.597492,4
-1.5718797,17.073519,4
-31.287699,-38.137024,4
0.27495342,-8.984001,4
-43.216755,-5.9281273,4
46.189312,0.80244344,1
-37.154354,2.6324809,4
10.466777,8.438175,0
1.9710087,-31.888597,4
5.01934,-19.980124,4
-6.3229413,-10.284971,4
-23.319576,10.805188,4
-30.615685,21.71104,4
-32.47797,-6.37055,4
0.07678553,-17.15561,4
56.676132,12.011109,1
-26.138275,21.174898,4
2.548432,24.36982,4
-9.626539,-7.4159317,4
28.211975,60.90244,3
-8.678922,-24.488043,4
2.1930516,-37.621517,4
-28.554201,-34.31188,4
-8.907817,14.100999,4
-10.687941,-13.035624,4
-29.535194,-25.564844,4
28.211975,60.90244,3
